published,price,type
1835-06-18,10,calculated
1835-06-18,10,fixed
1835-06-25,10,calculated
1835-06-25,10,fixed
1835-07-02,10,calculated
1835-07-02,10,fixed
1835-07-09,10,calculated
1835-07-09,10,fixed
1835-07-16,10,calculated
1835-07-16,10,fixed
1835-07-23,10,calculated
1835-07-23,10,fixed
1835-07-30,10,calculated
1835-07-30,10,fixed
1835-08-06,10,calculated
1835-08-06,10,fixed
1835-08-13,10,calculated
1835-08-13,10,fixed
1835-08-20,10,calculated
1835-08-20,10,fixed
1835-08-27,10,calculated
1835-08-27,10,fixed
1835-09-03,10,calculated
1835-09-03,10,fixed
1835-09-10,10,calculated
1835-09-10,10,fixed
1835-09-17,9,calculated
1835-09-17,10,fixed
1835-09-24,10,calculated
1835-09-24,10,fixed
1835-10-01,10,calculated
1835-10-01,10,fixed
1835-10-08,10,calculated
1835-10-08,10,fixed
1835-10-15,10,calculated
1835-10-15,10,fixed
1835-10-22,10,calculated
1835-10-22,10,fixed
1835-10-29,10,calculated
1835-10-29,10,fixed
1835-11-05,10,calculated
1835-11-05,10,fixed
1835-11-12,10,calculated
1835-11-12,10,fixed
1835-11-19,10,calculated
1835-11-19,10,fixed
1835-11-26,10,calculated
1835-11-26,10,fixed
1835-12-03,10,calculated
1835-12-03,10,fixed
1835-12-10,10,calculated
1835-12-10,10,fixed
1835-12-17,10,calculated
1835-12-17,10,fixed
1835-12-24,10,calculated
1835-12-24,10,fixed
1835-12-31,10,calculated
1835-12-31,10,fixed
1836-01-07,10,calculated
1836-01-07,10,fixed
1836-01-14,10,calculated
1836-01-14,10,fixed
1836-01-21,10,calculated
1836-01-21,10,fixed
1836-01-28,10,calculated
1836-01-28,10,fixed
1836-02-04,10,calculated
1836-02-04,10,fixed
1836-02-11,10,calculated
1836-02-11,10,fixed
1836-02-18,10,calculated
1836-02-18,10,fixed
1836-02-25,10,calculated
1836-02-25,10,fixed
1836-03-03,10,calculated
1836-03-03,10,fixed
1836-03-10,10,calculated
1836-03-10,10,fixed
1836-03-17,10,calculated
1836-03-17,10,fixed
1836-03-24,10,calculated
1836-03-24,10,fixed
1836-03-31,10,calculated
1836-03-31,10,fixed
1836-04-07,10,calculated
1836-04-07,10,fixed
1836-04-14,10,calculated
1836-04-14,10,fixed
1836-04-21,10,calculated
1836-04-21,10,fixed
1836-04-28,10,calculated
1836-04-28,10,fixed
1836-05-05,10,calculated
1836-05-05,10,fixed
1836-05-12,10,calculated
1836-05-12,10,fixed
1836-05-19,10,calculated
1836-05-19,10,fixed
1836-05-26,10,calculated
1836-05-26,10,fixed
1836-06-02,11,calculated
1836-06-02,11,fixed
1836-06-09,11,calculated
1836-06-09,11,fixed
1836-06-16,11,calculated
1836-06-16,11,fixed
1836-06-23,10,calculated
1836-06-23,10,fixed
1836-06-30,10,calculated
1836-06-30,10,fixed
1836-07-07,10,calculated
1836-07-07,10,fixed
1836-07-14,10,calculated
1836-07-14,10,fixed
1836-07-21,10,calculated
1836-07-21,10,fixed
1836-07-28,10,calculated
1836-07-28,10,fixed
1836-08-04,10,calculated
1836-08-04,10,fixed
1836-08-11,10,calculated
1836-08-11,10,fixed
1836-08-18,10,calculated
1836-08-18,10,fixed
1836-08-25,10,calculated
1836-08-25,10,fixed
1836-09-01,10,calculated
1836-09-01,10,fixed
1836-09-08,10,calculated
1836-09-08,10,fixed
1836-09-15,10,calculated
1836-09-15,10,fixed
1836-09-22,10,calculated
1836-09-22,10,fixed
1836-09-29,10,calculated
1836-09-29,10,fixed
1836-10-06,10,calculated
1836-10-06,10,fixed
1836-10-13,10,calculated
1836-10-13,10,fixed
1836-10-20,10,calculated
1836-10-20,10,fixed
1836-10-27,10,calculated
1836-10-27,10,fixed
1836-11-03,10,calculated
1836-11-03,10,fixed
1836-11-10,10,calculated
1836-11-10,10,fixed
1836-11-17,10,calculated
1836-11-17,10,fixed
1836-11-24,10,calculated
1836-11-24,10,fixed
1836-12-01,10,calculated
1836-12-01,10,fixed
1836-12-08,10,calculated
1836-12-08,10,fixed
1836-12-15,10,calculated
1836-12-15,10,fixed
1836-12-22,10,calculated
1836-12-22,10,fixed
1836-12-29,10,calculated
1836-12-29,10,fixed
1837-01-05,10,calculated
1837-01-05,10,fixed
1837-01-12,10,calculated
1837-01-12,10,fixed
1837-01-19,10,calculated
1837-01-19,10,fixed
1837-01-26,10,calculated
1837-01-26,10,fixed
1837-02-02,10,calculated
1837-02-02,10,fixed
1837-02-09,10,calculated
1837-02-09,10,fixed
1837-02-16,10,calculated
1837-02-16,10,fixed
1837-02-23,10,calculated
1837-02-23,10,fixed
1837-03-02,10,calculated
1837-03-02,10,fixed
1837-03-09,10,calculated
1837-03-09,10,fixed
1837-03-16,10,calculated
1837-03-16,10,fixed
1837-03-23,10,calculated
1837-03-23,10,fixed
1837-03-30,10,calculated
1837-03-30,10,fixed
1837-04-06,10,calculated
1837-04-06,10,fixed
1837-04-13,10,calculated
1837-04-13,10,fixed
1837-04-20,10,calculated
1837-04-20,10,fixed
1837-04-27,10,calculated
1837-04-27,10,fixed
1837-05-04,10,calculated
1837-05-04,10,fixed
1837-05-11,10,calculated
1837-05-11,10,fixed
1837-05-18,10,calculated
1837-05-18,10,fixed
1837-05-25,11,calculated
1837-05-25,10,fixed
1837-06-01,12,calculated
1837-06-01,12,fixed
1837-06-08,11,calculated
1837-06-08,11,fixed
1837-06-15,11,calculated
1837-06-15,11,fixed
1837-06-22,11,calculated
1837-06-22,11,fixed
1837-06-29,11,calculated
1837-06-29,10,fixed
1837-07-06,11,calculated
1837-07-06,10,fixed
1837-07-13,11,calculated
1837-07-13,10,fixed
1837-07-20,11,calculated
1837-07-20,10,fixed
1837-07-27,11,calculated
1837-07-27,11,fixed
1837-08-03,11,calculated
1837-08-03,11,fixed
1837-08-10,11,calculated
1837-08-10,11,fixed
1837-08-17,11,calculated
1837-08-17,11,fixed
1837-08-24,11,calculated
1837-08-24,11,fixed
1837-08-31,11,calculated
1837-08-31,11,fixed
1837-09-07,11,calculated
1837-09-07,11,fixed
1837-09-14,11,calculated
1837-09-14,11,fixed
1837-09-21,11,calculated
1837-09-21,11,fixed
1837-09-28,11,calculated
1837-09-28,11,fixed
1837-10-05,11,calculated
1837-10-05,11,fixed
1837-10-12,11,calculated
1837-10-12,11,fixed
1837-10-19,11,calculated
1837-10-19,11,fixed
1837-10-26,11,calculated
1837-10-26,11,fixed
1837-11-02,11,calculated
1837-11-02,11,fixed
1837-11-09,11,calculated
1837-11-09,11,fixed
1837-11-16,11,calculated
1837-11-16,11,fixed
1837-11-23,11,calculated
1837-11-23,11,fixed
1837-11-30,11,calculated
1837-11-30,11,fixed
1837-12-07,11,calculated
1837-12-07,11,fixed
1837-12-14,11,calculated
1837-12-14,11,fixed
1837-12-21,11,calculated
1837-12-21,11,fixed
1837-12-28,11,calculated
1837-12-28,11,fixed
1838-01-04,11,calculated
1838-01-11,12,calculated
1838-01-11,11,fixed
1838-01-18,12,calculated
1838-01-18,11,fixed
1838-01-25,12,calculated
1838-01-25,11,fixed
1838-02-01,12,calculated
1838-02-01,11,fixed
1838-02-08,12,calculated
1838-02-08,11,fixed
1838-02-15,12,calculated
1838-02-15,11,fixed
1838-02-22,12,calculated
1838-02-22,11,fixed
1838-03-01,12,calculated
1838-03-01,11,fixed
1838-03-08,12,calculated
1838-03-08,11,fixed
1838-03-15,12,calculated
1838-03-15,11,fixed
1838-03-22,12,calculated
1838-03-22,11,fixed
1838-03-29,12,calculated
1838-03-29,11,fixed
1838-04-05,12,calculated
1838-04-05,11,fixed
1838-04-12,12,calculated
1838-04-12,11,fixed
1838-04-19,12,calculated
1838-04-19,12,fixed
1838-04-26,12,calculated
1838-04-26,12,fixed
1838-05-03,12,calculated
1838-05-03,12,fixed
1838-05-10,12,calculated
1838-05-10,12,fixed
1838-05-17,12,calculated
1838-05-17,12,fixed
1838-05-24,12,calculated
1838-05-24,12,fixed
1838-05-31,12,calculated
1838-05-31,12,fixed
1838-06-07,12,calculated
1838-06-07,12,fixed
1838-06-14,13,calculated
1838-06-14,12,fixed
1838-06-21,12,calculated
1838-06-21,12,fixed
1838-06-28,12,calculated
1838-06-28,12,fixed
1838-07-05,13,calculated
1838-07-05,12,fixed
1838-07-12,12,calculated
1838-07-12,12,fixed
1838-07-19,12,calculated
1838-07-19,12,fixed
1838-07-26,12,calculated
1838-07-26,12,fixed
1838-08-01,12,calculated
1838-08-01,12,fixed
1838-08-08,12,calculated
1838-08-08,12,fixed
1838-08-15,12,calculated
1838-08-15,12,fixed
1838-08-22,12,calculated
1838-08-22,12,fixed
1838-08-29,12,calculated
1838-08-29,12,fixed
1838-09-05,12,calculated
1838-09-05,12,fixed
1838-09-12,12,calculated
1838-09-12,12,fixed
1838-09-19,13,calculated
1838-09-19,12,fixed
1838-09-26,13,calculated
1838-09-26,12,fixed
1838-10-03,13,calculated
1838-10-03,12,fixed
1838-10-10,13,calculated
1838-10-10,12,fixed
1838-10-17,13,calculated
1838-10-17,12,fixed
1838-10-24,13,calculated
1838-10-24,12,fixed
1838-10-31,13,calculated
1838-10-31,12,fixed
1838-11-07,13,calculated
1838-11-07,13,fixed
1838-11-14,13,calculated
1838-11-14,13,fixed
1838-11-21,13,calculated
1838-11-21,13,fixed
1838-11-28,13,calculated
1838-11-28,13,fixed
1838-12-05,13,calculated
1838-12-05,13,fixed
1838-12-12,13,calculated
1838-12-12,13,fixed
1838-12-19,13,calculated
1838-12-19,13,fixed
1838-12-26,13,calculated
1838-12-26,13,fixed
1839-01-02,13,calculated
1839-01-02,13,fixed
1839-01-09,13,calculated
1839-01-09,13,fixed
1839-01-16,13,calculated
1839-01-16,13,fixed
1839-01-23,13,calculated
1839-01-23,13,fixed
1839-01-30,13,calculated
1839-01-30,13,fixed
1839-02-06,13,calculated
1839-02-06,13,fixed
1839-02-13,13,calculated
1839-02-13,13,fixed
1839-02-20,14,calculated
1839-02-20,13,fixed
1839-02-27,14,calculated
1839-02-27,13,fixed
1839-03-06,14,calculated
1839-03-06,13,fixed
1839-03-13,14,calculated
1839-03-13,13,fixed
1839-03-20,14,calculated
1839-03-20,13,fixed
1839-03-27,14,calculated
1839-03-27,13,fixed
1839-04-03,14,calculated
1839-04-03,13,fixed
1839-04-10,14,calculated
1839-04-10,13,fixed
1839-04-17,14,calculated
1839-04-17,13,fixed
1839-04-24,14,calculated
1839-04-24,13,fixed
1839-05-01,14,calculated
1839-05-01,13,fixed
1839-05-08,14,calculated
1839-05-08,13,fixed
1839-05-15,14,calculated
1839-05-15,13,fixed
1839-05-22,14,calculated
1839-05-22,13,fixed
1839-05-29,14,calculated
1839-05-29,13,fixed
1839-06-05,14,calculated
1839-06-05,13,fixed
1839-06-12,14,calculated
1839-06-12,13,fixed
1839-06-19,14,calculated
1839-06-19,13,fixed
1839-06-26,14,calculated
1839-06-26,13,fixed
1839-07-03,14,calculated
1839-07-03,13,fixed
1839-07-10,14,calculated
1839-07-10,13,fixed
1839-07-17,14,calculated
1839-07-17,13,fixed
1839-07-24,14,calculated
1839-07-24,13,fixed
1839-07-31,14,calculated
1839-07-31,13,fixed
1839-08-07,14,calculated
1839-08-07,13,fixed
1839-08-14,14,calculated
1839-08-14,13,fixed
1839-08-21,14,calculated
1839-08-21,13,fixed
1839-08-28,14,calculated
1839-08-28,13,fixed
1839-09-04,14,calculated
1839-09-04,13,fixed
1839-09-11,14,calculated
1839-09-11,13,fixed
1839-09-18,14,calculated
1839-09-18,13,fixed
1839-09-25,14,calculated
1839-09-25,13,fixed
1839-10-02,14,calculated
1839-10-02,13,fixed
1839-10-09,14,calculated
1839-10-09,13,fixed
1839-10-16,14,calculated
1839-10-16,13,fixed
1839-10-23,14,calculated
1839-10-23,13,fixed
1839-10-30,14,calculated
1839-10-30,14,fixed
1839-11-06,15,calculated
1839-11-06,14,fixed
1839-11-13,15,calculated
1839-11-13,14,fixed
1839-11-20,14,calculated
1839-11-20,13,fixed
1839-11-27,14,calculated
1839-11-27,13,fixed
1839-12-04,14,calculated
1839-12-04,13,fixed
1839-12-11,14,calculated
1839-12-11,13,fixed
1839-12-18,14,calculated
1839-12-18,13,fixed
1840-01-01,14,calculated
1840-01-01,13,fixed
1840-01-08,14,calculated
1840-01-08,13,fixed
1840-01-15,14,calculated
1840-01-15,13,fixed
1840-01-22,14,calculated
1840-01-22,13,fixed
1840-01-29,14,calculated
1840-01-29,13,fixed
1840-02-05,14,calculated
1840-02-05,13,fixed
1840-02-12,14,calculated
1840-02-12,13,fixed
1840-02-19,14,calculated
1840-02-19,13,fixed
1840-02-26,13,calculated
1840-02-26,13,fixed
1840-03-04,13,calculated
1840-03-04,13,fixed
1840-03-11,14,calculated
1840-03-11,13,fixed
1840-03-18,14,calculated
1840-03-18,13,fixed
1840-03-25,14,calculated
1840-03-25,13,fixed
1840-04-01,14,calculated
1840-04-01,13,fixed
1840-04-08,14,calculated
1840-04-08,13,fixed
1840-04-15,14,calculated
1840-04-15,13,fixed
1840-04-22,14,calculated
1840-04-22,13,fixed
1840-04-29,14,calculated
1840-04-29,13,fixed
1840-05-06,14,calculated
1840-05-06,13,fixed
1840-05-13,14,calculated
1840-05-13,13,fixed
1840-05-20,14,calculated
1840-05-20,13,fixed
1840-05-27,14,calculated
1840-05-27,13,fixed
1840-06-03,14,calculated
1840-06-03,13,fixed
1840-06-10,14,calculated
1840-06-10,13,fixed
1840-06-17,14,calculated
1840-06-17,13,fixed
1840-06-24,14,calculated
1840-06-24,13,fixed
1840-07-01,14,calculated
1840-07-01,13,fixed
1840-07-08,14,calculated
1840-07-08,13,fixed
1840-07-15,14,calculated
1840-07-15,13,fixed
1840-07-22,14,calculated
1840-07-22,13,fixed
1840-07-29,14,calculated
1840-07-29,13,fixed
1840-08-05,14,calculated
1840-08-05,13,fixed
1840-08-12,13,calculated
1840-08-12,13,fixed
1840-08-19,12,calculated
1840-08-19,12,fixed
1840-08-26,12,calculated
1840-08-26,11,fixed
1840-09-02,12,calculated
1840-09-02,11,fixed
1840-09-09,12,calculated
1840-09-09,11,fixed
1840-09-16,12,calculated
1840-09-16,11,fixed
1840-09-23,12,calculated
1840-09-23,11,fixed
1840-09-30,12,calculated
1840-09-30,11,fixed
1840-10-06,11,calculated
1840-10-06,11,fixed
1840-10-13,12,calculated
1840-10-13,11,fixed
1840-10-20,12,calculated
1840-10-20,11,fixed
1840-10-27,12,calculated
1840-10-27,11,fixed
1840-11-03,12,calculated
1840-11-03,11,fixed
1840-11-10,11,calculated
1840-11-10,11,fixed
1840-11-17,11,calculated
1840-11-17,11,fixed
1840-11-24,11,calculated
1840-11-24,10,fixed
1840-12-01,11,calculated
1840-12-01,10,fixed
1840-12-08,11,calculated
1840-12-08,10,fixed
1840-12-15,11,calculated
1840-12-15,10,fixed
1840-12-22,11,calculated
1840-12-22,10,fixed
1840-12-31,11,calculated
1840-12-31,10,fixed
1841-01-05,11,calculated
1841-01-05,10,fixed
1841-01-12,11,calculated
1841-01-12,10,fixed
1841-01-19,11,calculated
1841-01-19,10,fixed
1841-01-26,11,calculated
1841-01-26,10,fixed
1841-02-02,11,calculated
1841-02-02,10,fixed
1841-02-09,11,calculated
1841-02-09,10,fixed
1841-02-18,11,calculated
1841-02-18,10,fixed
1841-02-20,11,calculated
1841-02-23,11,calculated
1841-02-23,10,fixed
1841-03-02,11,calculated
1841-03-02,10,fixed
1841-03-09,11,calculated
1841-03-09,10,fixed
1841-03-16,11,calculated
1841-03-16,10,fixed
1841-03-23,11,calculated
1841-03-23,10,fixed
1841-03-30,11,calculated
1841-04-06,10,calculated
1841-04-06,10,fixed
1841-04-15,11,calculated
1841-04-15,10,fixed
1841-04-22,10,fixed
1841-04-27,11,calculated
1841-04-27,10,fixed
1841-05-06,11,calculated
1841-05-06,10,fixed
1841-05-11,10,calculated
1841-05-11,10,fixed
1841-05-18,10,calculated
1841-05-18,10,fixed
1841-05-25,10,calculated
1841-05-25,10,fixed
1841-06-01,10,calculated
1841-06-01,10,fixed
1841-06-08,11,calculated
1841-06-08,10,fixed
1841-06-15,10,calculated
1841-06-24,11,calculated
1841-06-24,11,fixed
1841-06-29,11,calculated
1841-06-29,11,fixed
1841-07-06,12,calculated
1841-07-06,11,fixed
1841-07-13,12,calculated
1841-07-13,12,fixed
1841-07-20,12,calculated
1841-07-20,12,fixed
1841-07-27,12,calculated
1841-07-27,12,fixed
1841-08-03,12,calculated
1841-08-03,12,fixed
1841-08-12,12,calculated
1841-08-12,12,fixed
1841-08-17,12,calculated
1841-08-17,11,fixed
1841-08-24,12,calculated
1841-08-24,12,fixed
1841-08-31,12,calculated
1841-08-31,12,fixed
1841-09-07,12,calculated
1841-09-07,12,fixed
1841-09-14,13,calculated
1841-09-14,12,fixed
1841-09-21,13,calculated
1841-09-21,12,fixed
1841-09-28,13,calculated
1841-09-28,12,fixed
1841-10-05,12,calculated
1841-10-05,12,fixed
1841-10-12,13,calculated
1841-10-12,12,fixed
1841-10-19,12,calculated
1841-10-19,12,fixed
1841-10-26,13,calculated
1841-10-26,12,fixed
1841-11-02,13,calculated
1841-11-02,12,fixed
1841-11-09,13,calculated
1841-11-09,12,fixed
1841-11-16,14,calculated
1841-11-16,13,fixed
1841-11-23,14,calculated
1841-11-23,13,fixed
1841-11-30,13,calculated
1841-11-30,13,fixed
1841-12-07,13,calculated
1841-12-07,13,fixed
1841-12-14,13,calculated
1841-12-14,13,fixed
1841-12-21,13,calculated
1841-12-21,12,fixed
1841-12-28,13,calculated
1841-12-28,12,fixed
1842-01-06,13,calculated
1842-01-06,12,fixed
1842-01-11,13,calculated
1842-01-11,13,fixed
1842-01-20,13,calculated
1842-01-20,13,fixed
1842-01-25,13,calculated
1842-01-25,13,fixed
1842-02-01,13,calculated
1842-02-01,13,fixed
1842-02-10,14,calculated
1842-02-10,13,fixed
1842-02-15,14,calculated
1842-02-15,13,fixed
1842-02-24,14,calculated
1842-02-24,13,fixed
1842-03-01,14,calculated
1842-03-01,13,fixed
1842-03-08,14,calculated
1842-03-08,13,fixed
1842-03-15,14,calculated
1842-03-15,13,fixed
1842-03-22,14,calculated
1842-03-22,13,fixed
1842-03-29,14,calculated
1842-03-29,13,fixed
1842-04-05,14,calculated
1842-04-05,13,fixed
1842-04-12,14,calculated
1842-04-12,13,fixed
1842-04-19,14,calculated
1842-04-19,13,fixed
1842-04-26,14,calculated
1842-04-26,13,fixed
1842-05-03,14,calculated
1842-05-03,13,fixed
1842-05-10,13,calculated
1842-05-10,13,fixed
1842-05-17,13,calculated
1842-05-17,13,fixed
1842-05-24,13,calculated
1842-05-24,13,fixed
1842-05-31,14,calculated
1842-05-31,13,fixed
1842-06-07,14,calculated
1842-06-07,13,fixed
1842-06-14,14,calculated
1842-06-14,13,fixed
1842-06-21,14,calculated
1842-06-21,13,fixed
1842-06-28,14,calculated
1842-06-28,13,fixed
1842-07-05,14,calculated
1842-07-05,13,fixed
1842-07-12,14,calculated
1842-07-12,13,fixed
1842-07-19,14,calculated
1842-07-19,13,fixed
1842-07-26,14,calculated
1842-07-26,13,fixed
1842-08-02,13,calculated
1842-08-02,13,fixed
1842-08-09,13,calculated
1842-08-09,13,fixed
1842-08-16,13,calculated
1842-08-16,12,fixed
1842-08-23,13,calculated
1842-08-23,12,fixed
1842-08-30,13,calculated
1842-08-30,12,fixed
1842-09-06,13,calculated
1842-09-06,13,fixed
1842-09-13,13,calculated
1842-09-13,13,fixed
1842-09-20,14,calculated
1842-09-20,13,fixed
1842-09-27,13,calculated
1842-09-27,13,fixed
1842-10-04,13,calculated
1842-10-04,13,fixed
1842-10-11,13,calculated
1842-10-11,13,fixed
1842-10-18,13,calculated
1842-10-18,13,fixed
1842-10-25,13,calculated
1842-10-25,13,fixed
1842-11-01,13,calculated
1842-11-01,13,fixed
1842-11-08,13,calculated
1842-11-08,13,fixed
1842-11-15,13,calculated
1842-11-15,13,fixed
1842-11-22,13,calculated
1842-11-22,12,fixed
1842-11-29,13,calculated
1842-11-29,12,fixed
1842-12-06,13,calculated
1842-12-06,12,fixed
1842-12-13,13,calculated
1842-12-13,12,fixed
1842-12-20,13,calculated
1842-12-20,12,fixed
1842-12-27,12,calculated
1842-12-27,12,fixed
1843-01-03,13,calculated
1843-01-10,13,calculated
1843-01-10,12,fixed
1843-01-17,12,calculated
1843-01-17,12,fixed
1843-01-24,13,calculated
1843-01-24,12,fixed
1843-01-31,12,calculated
1843-01-31,12,fixed
1843-02-07,13,calculated
1843-02-07,12,fixed
1843-02-14,12,calculated
1843-02-14,12,fixed
1843-02-21,12,calculated
1843-02-21,12,fixed
1843-02-28,12,calculated
1843-02-28,12,fixed
1843-03-07,12,calculated
1843-03-07,12,fixed
1843-03-14,12,calculated
1843-03-14,12,fixed
1843-03-21,12,calculated
1843-03-21,12,fixed
1843-03-28,12,calculated
1843-03-28,12,fixed
1843-04-04,12,calculated
1843-04-04,12,fixed
1843-04-11,13,calculated
1843-04-11,12,fixed
1843-04-18,13,calculated
1843-04-18,12,fixed
1843-04-25,12,calculated
1843-04-25,12,fixed
1843-05-02,12,calculated
1843-05-02,12,fixed
1843-05-09,12,calculated
1843-05-09,12,fixed
1843-05-16,12,calculated
1843-05-16,12,fixed
1843-05-23,12,calculated
1843-05-23,12,fixed
1843-05-30,13,calculated
1843-05-30,12,fixed
1843-06-06,13,calculated
1843-06-06,12,fixed
1843-06-13,13,calculated
1843-06-13,13,fixed
1843-06-20,14,calculated
1843-06-20,13,fixed
1843-06-27,14,calculated
1843-06-27,13,fixed
1843-07-04,14,calculated
1843-07-04,13,fixed
1843-07-11,14,calculated
1843-07-11,13,fixed
1843-07-18,14,calculated
1843-07-18,13,fixed
1843-07-25,14,calculated
1843-07-25,13,fixed
1843-08-01,15,calculated
1843-08-01,14,fixed
1843-08-08,16,calculated
1843-08-15,16,calculated
1843-08-15,15,fixed
1843-08-22,14,calculated
1843-08-22,13,fixed
1843-08-29,14,calculated
1843-08-29,13,fixed
1843-09-05,14,calculated
1843-09-05,13,fixed
1843-09-12,14,calculated
1843-09-12,13,fixed
1843-09-19,14,calculated
1843-09-19,13,fixed
1843-09-26,14,calculated
1843-09-26,13,fixed
1843-10-03,14,calculated
1843-10-03,13,fixed
1843-10-10,15,calculated
1843-10-10,14,fixed
1843-10-17,14,calculated
1843-10-17,14,fixed
1843-10-24,14,calculated
1843-10-24,13,fixed
1843-10-31,14,calculated
1843-10-31,13,fixed
1843-11-07,14,calculated
1843-11-07,13,fixed
1843-11-14,14,calculated
1843-11-14,13,fixed
1843-11-21,14,calculated
1843-11-21,13,fixed
1843-11-28,14,calculated
1843-11-28,13,fixed
1843-12-05,14,calculated
1843-12-05,13,fixed
1843-12-12,13,calculated
1843-12-12,13,fixed
1843-12-19,13,calculated
1843-12-19,13,fixed
1843-12-26,13,calculated
1843-12-26,12,fixed
1844-01-02,13,calculated
1844-01-02,13,fixed
1844-01-09,13,calculated
1844-01-09,13,fixed
1844-01-16,13,calculated
1844-01-16,13,fixed
1844-01-23,13,calculated
1844-01-23,13,fixed
1844-01-30,13,calculated
1844-02-06,13,calculated
1844-02-06,13,fixed
1844-02-13,13,calculated
1844-02-13,13,fixed
1844-02-20,13,calculated
1844-02-20,13,fixed
1844-02-25,13,calculated
1844-02-25,13,fixed
1844-03-05,13,calculated
1844-03-05,13,fixed
1844-03-12,13,calculated
1844-03-12,13,fixed
1844-03-19,14,calculated
1844-03-19,13,fixed
1844-03-26,14,calculated
1844-03-26,13,fixed
1844-04-02,14,calculated
1844-04-02,13,fixed
1844-04-09,14,calculated
1844-04-09,13,fixed
1844-04-16,14,calculated
1844-04-16,13,fixed
1844-04-23,14,calculated
1844-04-23,13,fixed
1844-04-30,13,calculated
1844-04-30,12,fixed
1844-05-07,13,calculated
1844-05-07,13,fixed
1844-05-14,13,calculated
1844-05-14,13,fixed
1844-05-21,13,calculated
1844-05-21,13,fixed
1844-05-28,13,calculated
1844-05-28,13,fixed
1844-06-04,13,calculated
1844-06-04,13,fixed
1844-06-11,14,calculated
1844-06-11,13,fixed
1844-06-18,14,calculated
